nwb_file_name,epoch,trial_number_by_epoch,leaf,stem,reward,poke_in_ts,reward_on_ts,reward_off_ts,poke_out_ts,contingency_count,trials_thresh_per_conting,minutes_thresh_per_conting,p_rew_leaf1,p_rew_leaf2,p_rew_leaf3,p_rew_leaf4,p_rew_leaf5,p_rew_leaf6,decay_percent,p_rew_reset_leaf1,p_rew_reset_leaf2,p_rew_reset_leaf3,p_rew_reset_leaf4,p_rew_reset_leaf5,p_rew_reset_leaf6
senor20201030_.nwb,6,2,2,A,0,1604086731.5672166,,,1604086736.9862168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,3,1,A,0,1604086739.1172168,,,1604086745.2022166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,4,2,A,1,1604086748.3222167,1604086748.3592167,1604086748.6592166,1604086755.0392168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,5,1,A,0,1604086757.0482168,,,1604086757.7702167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,6,2,A,0,1604086760.0052168,,,1604086760.7382166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,7,5,C,1,1604086764.2972167,1604086764.3492167,1604086764.6492167,1604086774.1662166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,8,6,C,1,1604086776.3262167,1604086776.3732166,1604086776.6732168,1604086784.5682168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,9,5,C,1,1604086788.6622167,1604086788.6962168,1604086788.9962168,1604086797.3592167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,10,6,C,0,1604086799.6552167,,,1604086800.3002167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,11,5,C,1,1604086802.3392167,1604086802.3802168,1604086802.6802168,1604086809.6132166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,12,4,B,0,1604086813.6142168,,,1604086814.2172167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,13,3,B,0,1604086816.3562167,,,1604086817.2292168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,14,4,B,1,1604086819.3102167,1604086819.3462167,1604086819.6462166,1604086827.4102168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,15,3,B,1,1604086829.5192168,1604086829.5642166,1604086829.8642168,1604086835.6452167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,16,4,B,0,1604086837.8112168,,,1604086838.5652168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,17,3,B,1,1604086840.6482167,1604086840.6922166,1604086840.9922168,1604086846.1042168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,18,4,B,0,1604086848.2002168,,,1604086849.1282167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,19,3,B,0,1604086851.1242168,,,1604086851.7512167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,20,4,B,0,1604086853.7122166,,,1604086854.4512167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,21,1,A,0,1604086859.6492167,,,1604086860.5242167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,22,2,A,0,1604086862.8562167,,,1604086864.2302167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,23,1,A,0,1604086866.5372167,,,1604086867.4372168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,24,2,A,0,1604086869.7892168,,,1604086870.4812167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,25,1,A,0,1604086872.8292167,,,1604086873.6182168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,26,2,A,0,1604086876.1862168,,,1604086876.8902168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,27,5,C,1,1604086880.7042167,1604086880.7442167,1604086881.0442166,1604086887.1582167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,28,6,C,1,1604086889.6582167,1604086889.6892166,1604086889.9892168,1604086896.5332167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,29,5,C,1,1604086899.0292168,1604086899.0732167,1604086899.3732166,1604086905.6272168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,30,6,C,0,1604086910.6892166,,,1604086911.3362167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,31,5,C,1,1604086914.0382168,1604086914.0902166,1604086914.3902168,1604086919.4842167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,32,6,C,1,1604086921.9482167,1604086921.9872167,1604086922.2872167,1604086928.4332168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,33,5,C,1,1604086931.4982166,1604086931.5302167,1604086931.8302166,1604086936.8152168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,34,6,C,0,1604086940.2502167,,,1604086940.9022167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,35,5,C,0,1604086943.2862167,,,1604086944.0582168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,36,6,C,0,1604086946.5592167,,,1604086947.3552167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,37,5,C,1,1604086949.8282168,1604086949.8742168,1604086950.1742167,1604086955.5722167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,38,6,C,0,1604086957.9312167,,,1604086958.4932168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,39,5,C,1,1604086960.9692168,1604086961.0072167,1604086961.3072166,1604086968.9232168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,40,6,C,1,1604086973.0782168,1604086973.1192167,1604086973.4192166,1604086979.7972167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,41,5,C,1,1604086982.4942167,1604086982.5402167,1604086982.8402166,1604086987.9382167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,42,6,C,0,1604086990.5742166,,,1604086991.1522167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,43,5,C,1,1604086994.1972167,1604086994.2372167,1604086994.5372167,1604086999.3342168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,44,6,C,1,1604087003.0312166,1604087003.0732167,1604087003.3732166,1604087009.5942168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,45,5,C,1,1604087012.0742166,1604087012.1242168,1604087012.4232168,1604087017.2762167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,46,6,C,1,1604087019.7082167,1604087019.7562168,1604087020.0562167,1604087025.0522168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,47,5,C,1,1604087027.5082166,1604087027.5612168,1604087027.8612168,1604087033.2172167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,48,6,C,1,1604087035.4342167,1604087035.4792168,1604087035.7792168,1604087041.2552168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,49,5,C,1,1604087043.6562166,1604087043.6882167,1604087043.9882166,1604087047.9222167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,50,6,C,1,1604087050.4902167,1604087050.5292168,1604087050.8292167,1604087055.4732168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,51,5,C,1,1604087057.7732167,1604087057.8302166,1604087058.1302168,1604087063.2022166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,52,6,C,0,1604087065.6662166,,,1604087066.3352168,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,53,5,C,1,1604087068.6432166,1604087068.6862168,1604087068.9862168,1604087073.4152167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,54,6,C,1,1604087075.6582167,1604087075.7082167,1604087076.0082166,1604087080.9052167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,55,5,C,1,1604087083.1072168,1604087083.1462166,1604087083.4462168,1604087087.7912166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,56,6,C,1,1604087090.2672167,1604087090.3332167,1604087090.6332166,1604087094.5822167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,57,5,C,1,1604087096.9282167,1604087096.9682167,1604087097.2682166,1604087101.4672167,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,58,6,C,0,1604087103.8312168,,,1604087104.4722166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,59,5,C,1,1604087106.7712166,1604087106.8102167,1604087107.1102166,1604087111.9622166,0,60,20,20,20,50,50,80,50,,,,,,,
senor20201030_.nwb,6,60,6,C,1,1604087114.3212168,1604087114.3592167,1604087114.6592166,1604087118.8052168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,61,5,C,0,1604087121.0482168,,,1604087121.6812167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,62,6,C,1,1604087123.9972167,1604087124.0302167,1604087124.3302166,1604087129.1582167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,63,5,C,1,1604087131.6572168,1604087131.7012167,1604087132.0012167,1604087135.9882166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,64,6,C,1,1604087138.2542167,1604087138.2962167,1604087138.5962167,1604087142.2042167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,65,5,C,0,1604087144.8542168,,,1604087145.4632168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,66,6,C,1,1604087148.1512167,1604087148.2062168,1604087148.5062168,1604087152.3542168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,67,5,C,0,1604087154.4762168,,,1604087155.0722167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,68,6,C,1,1604087157.3492167,1604087157.3962166,1604087157.6962168,1604087162.8932166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,69,5,C,0,1604087165.1132166,,,1604087165.8152168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,70,6,C,1,1604087168.5162168,1604087168.5622168,1604087168.8622167,1604087173.0072167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,71,5,C,1,1604087175.4822168,1604087175.5292168,1604087175.8292167,1604087180.1792166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,72,6,C,1,1604087182.5062168,1604087182.5562167,1604087182.8562167,1604087186.8962166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,73,5,C,0,1604087189.0742166,,,1604087189.6562166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,74,6,C,0,1604087191.9422166,,,1604087192.5982168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,75,5,C,0,1604087195.0962167,,,1604087198.0312166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,76,6,C,0,1604087200.1692166,,,1604087200.8422167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,77,5,C,1,1604087203.1662166,1604087203.1992166,1604087203.4992168,1604087209.9712167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,78,6,C,1,1604087212.4732168,1604087212.5112166,1604087212.8112168,1604087218.4602168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,79,5,C,0,1604087220.7602167,,,1604087221.3932166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,80,6,C,1,1604087224.0122168,1604087224.0582168,1604087224.3582168,1604087228.3652167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,81,5,C,0,1604087230.6532168,,,1604087231.2762167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,82,6,C,1,1604087233.8642168,1604087233.9062166,1604087234.2062168,1604087239.1262167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,83,5,C,0,1604087241.3642168,,,1604087242.0382168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,84,6,C,1,1604087247.7442167,1604087247.7842166,1604087248.0842168,1604087252.0232167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,85,5,C,0,1604087254.3002167,,,1604087254.9462168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,86,6,C,0,1604087257.0552168,,,1604087257.8132167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,87,5,C,0,1604087260.2252166,,,1604087260.8632166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,88,6,C,1,1604087263.0942168,1604087263.1312168,1604087263.4302168,1604087268.4952166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,89,4,B,0,1604087272.3362167,,,1604087273.0152168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,90,3,B,0,1604087275.2452166,,,1604087276.2752168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,91,4,B,0,1604087278.7432168,,,1604087279.5682168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,92,3,B,1,1604087281.7572167,1604087281.8162167,1604087282.1162167,1604087287.2102168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,93,4,B,0,1604087289.2302167,,,1604087290.0202167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,94,3,B,1,1604087292.0892167,1604087292.1452167,1604087292.4452167,1604087297.1042168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,95,4,B,0,1604087299.0832167,,,1604087299.8762167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,96,3,B,0,1604087302.0062168,,,1604087302.7752168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,97,4,B,0,1604087305.0102167,,,1604087306.1432166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,98,3,B,0,1604087308.1742167,,,1604087308.8782167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,99,4,B,0,1604087311.3372166,,,1604087311.9492166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,100,3,B,0,1604087314.7602167,,,1604087315.4142168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,101,4,B,0,1604087318.8182168,,,1604087319.3992167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,102,1,A,0,1604087327.8132167,,,1604087328.8112168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,103,2,A,1,1604087331.2652168,1604087331.3052168,1604087331.6052167,1604087337.3502166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,104,1,A,1,1604087339.6282167,1604087339.6772168,1604087339.9772167,1604087349.1142168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,105,2,A,1,1604087351.4252167,1604087351.4632168,1604087351.7632167,1604087357.7732167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,106,1,A,1,1604087360.1222167,1604087360.1772168,1604087360.4772167,1604087367.4582167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,107,2,A,1,1604087369.6022167,1604087369.6442168,1604087369.9442167,1604087375.0852168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,108,1,A,1,1604087377.5582168,1604087377.6112168,1604087377.9112167,1604087382.5722167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,109,2,A,0,1604087384.7782168,,,1604087385.4662168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,110,1,A,1,1604087387.7002168,1604087387.7422168,1604087388.0422168,1604087394.1112168,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,111,2,A,1,1604087396.2972167,1604087396.3522167,1604087396.6522167,1604087401.0702167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,112,1,A,0,1604087403.4492166,,,1604087404.1122167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,113,2,A,1,1604087406.7702167,1604087406.8192167,1604087407.1192167,1604087412.4542167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,114,1,A,0,1604087414.8782167,,,1604087415.5462167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,115,2,A,1,1604087418.8322167,1604087418.8832166,1604087419.1832168,1604087423.5372167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,116,1,A,1,1604087425.8362167,1604087425.8672168,1604087426.1672168,1604087430.6362166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,117,2,A,1,1604087432.8042166,1604087432.8442168,1604087433.1442168,1604087437.5732167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,118,1,A,0,1604087439.9742167,,,1604087440.7012167,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,119,2,A,0,1604087443.3502166,,,1604087444.0212166,1,60,20,50,80,20,20,20,80,,,,,,,
senor20201030_.nwb,6,120,1,A,0,1604087446.5212166,,,1604087447.1932168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,121,2,A,1,1604087449.7322168,1604087449.7712166,1604087450.0712168,1604087454.2032168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,122,1,A,1,1604087456.8312168,1604087456.8722167,1604087457.1722167,1604087462.3242166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,123,2,A,0,1604087464.6202166,,,1604087465.3582168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,124,1,A,1,1604087467.7882168,1604087467.8412168,1604087468.1402168,1604087472.5492167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,125,2,A,0,1604087474.8842168,,,1604087476.0052168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,126,1,A,0,1604087478.3112168,,,1604087478.9622166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,127,2,A,1,1604087481.3172166,1604087481.3662167,1604087481.6662166,1604087487.9282167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,128,1,A,1,1604087490.6922166,1604087490.7272167,1604087491.0272167,1604087495.8582168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,129,2,A,0,1604087498.0202167,,,1604087498.7122166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,130,1,A,0,1604087501.1412168,,,1604087501.8552167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,131,2,A,0,1604087504.4782166,,,1604087505.0952168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,132,1,A,1,1604087507.6212168,1604087507.6742167,1604087507.9742167,1604087512.3682168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,133,2,A,0,1604087514.5672166,,,1604087515.1332166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,134,1,A,0,1604087517.5852168,,,1604087518.3172166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,135,2,A,0,1604087520.6562166,,,1604087522.7582166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,136,5,C,1,1604087528.4432168,1604087528.4982166,1604087528.7982168,1604087534.3022168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,137,6,C,1,1604087536.7812166,1604087536.8282168,1604087537.1282167,1604087541.8312168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,138,5,C,0,1604087544.2312167,,,1604087544.9612167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,139,6,C,1,1604087547.6982167,1604087547.7442167,1604087548.0442166,1604087552.7922168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,140,5,C,1,1604087555.7252166,1604087555.7712166,1604087556.0702167,1604087563.0062168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,141,6,C,0,1604087566.5162168,,,1604087567.2412167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,142,5,C,0,1604087569.8422167,,,1604087570.5872166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,143,6,C,0,1604087573.5992167,,,1604087574.2992167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,144,5,C,0,1604087577.5772166,,,1604087578.2162168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,145,6,C,1,1604087581.4132168,1604087581.4502168,1604087581.7502167,1604087587.2222166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,146,5,C,0,1604087589.8732166,,,1604087590.4922168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,147,6,C,0,1604087593.1562166,,,1604087593.9712167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,148,5,C,0,1604087596.6952167,,,1604087597.3732166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,149,6,C,0,1604087600.2182167,,,1604087600.9372168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,150,4,B,1,1604087611.6272168,1604087611.6732168,1604087611.9732168,1604087618.6162167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,151,3,B,0,1604087621.0842168,,,1604087622.2572167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,152,4,B,1,1604087624.4612167,1604087624.4992168,1604087624.7992167,1604087630.1942167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,153,3,B,0,1604087632.6922166,,,1604087633.5652168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,154,4,B,1,1604087636.2872167,1604087636.3372166,1604087636.6372168,1604087641.9102168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,155,3,B,0,1604087644.2552168,,,1604087645.2042167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,156,4,B,1,1604087647.6952167,1604087647.7382166,1604087648.0382168,1604087653.1152167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,157,3,B,1,1604087655.6892166,1604087655.7242167,1604087656.0242167,1604087660.6252167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,158,4,B,1,1604087663.1392167,1604087663.1882167,1604087663.4882166,1604087668.6222167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,159,3,B,1,1604087671.3462167,1604087671.3912168,1604087671.6912167,1604087676.9752166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,160,4,B,1,1604087679.8152168,1604087679.8472166,1604087680.1472168,1604087684.9952166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,161,3,B,0,1604087687.4532168,,,1604087688.2132168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,162,4,B,1,1604087690.5972166,1604087690.6572168,1604087690.9572167,1604087696.4942167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,163,3,B,1,1604087698.9922168,1604087699.0282168,1604087699.3332167,1604087703.6542168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,164,4,B,1,1604087706.0752168,1604087706.1042168,1604087706.4042168,1604087711.5272167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,165,3,B,1,1604087713.9342167,1604087713.9882166,1604087714.2882168,1604087718.6782167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,166,4,B,1,1604087721.4252167,1604087721.4762168,1604087721.7762167,1604087726.8562167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,167,3,B,1,1604087729.4352167,1604087729.4902167,1604087729.7902167,1604087734.2652168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,168,4,B,1,1604087736.6622167,1604087736.7062168,1604087737.0062168,1604087740.9942167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,169,3,B,1,1604087743.7742167,1604087743.8402166,1604087744.1402168,1604087748.3632166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,170,4,B,1,1604087750.7292168,1604087750.7682166,1604087751.0682168,1604087754.8892167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,171,3,B,0,1604087757.3682168,,,1604087758.0992167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,172,4,B,1,1604087760.6362166,1604087760.6832168,1604087760.9832168,1604087765.4852166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,173,3,B,1,1604087768.1062167,1604087768.1592166,1604087768.4592168,1604087772.2122166,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,174,4,B,0,1604087774.6342168,,,1604087775.4052167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,175,3,B,1,1604087777.8682168,1604087777.9062166,1604087778.2062168,1604087781.9662168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,176,4,B,0,1604087784.4462168,,,1604087785.2132168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,177,3,B,0,1604087787.8442168,,,1604087788.7322168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,178,4,B,1,1604087791.1052167,1604087791.1572168,1604087791.4572167,1604087796.7422168,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,6,179,3,B,1,1604087799.4692168,1604087799.5222168,1604087799.8222167,1604087804.7342167,2,60,20,50,20,50,80,20,20,,,,,,,
senor20201030_.nwb,8,0,4,B,1,1604090706.856901,1604090706.974901,1604090707.274901,1604090714.394901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,1,5,C,1,1604090718.1149008,1604090718.156901,1604090718.4569008,1604090727.7269008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,2,6,C,1,1604090729.8649008,1604090729.922901,1604090730.2229009,1604090737.1019008,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,3,5,C,1,1604090739.592901,1604090739.631901,1604090739.931901,1604090747.4169009,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,4,6,C,1,1604090749.984901,1604090750.029901,1604090750.329901,1604090756.302901,0,60,20,20,50,20,20,50,50,,,,,,,
senor20201030_.nwb,8,5,1,A,0,1604090760.270901,,,1604090766.119901,0,60,20,20,50,20,20,50,50,,,,,,,
